package_id,weight_kg,volume_cm3,fragility,transport_type,handling_events,distance_km,route_complexity,packaging_quality,weather_condition,temperature_c,humidity_percent,vibration_level,drop_incidents,driver_experience_yrs,time_of_day,delivery_delay_min,fragile_label_handling,road_condition,region,damaged
PCKG06285,10.77,9264,High,Air,3,578,6,High,Storm,14.4,80.1,2.08,3,3,Evening,13,Yes,Construction,East India,0
PCKG06286,28.66,13942,High,Truck,7,927,9,Medium,Clear,14,23.6,7.93,1,9,Evening,52,Yes,Smooth,South India,1
PCKG06287,43.45,1859,High,Truck,11,1044,7,High,Clear,5.5,58.1,3.75,0,9,Afternoon,79,Yes,Construction,Central India,0
PCKG06288,21.89,17267,Medium,Air,7,985,2,Medium,Fog,35,40,9.12,0,13,Evening,62,Yes,Construction,North India,1
PCKG06289,48.35,15667,High,Truck,1,399,9,Medium,Clear,-4.5,20.7,7.95,1,6,Night,53,No,Gravel,East India,0
PCKG06290,22.88,5282,Low,Air,7,281,3,Medium,Clear,-4.7,63.3,9.4,4,8,Morning,71,Yes,Gravel,North-East India,1
PCKG06291,7.57,15477,Low,Truck,3,653,7,Medium,Clear,39.8,66,2.15,3,10,Night,23,Yes,Potholes,West India,0
PCKG06292,19.78,747,High,Truck,13,287,10,Medium,Clear,-4.1,61.4,4.15,1,13,Evening,77,Yes,Construction,North India,0
PCKG06293,47.61,4736,Low,Truck,3,1003,7,High,Clear,2,47.3,2.5,0,0,Afternoon,49,Yes,Construction,North India,0
PCKG06294,16.33,1770,Low,Van,6,90,4,High,Clear,34.7,76.3,9.41,3,5,Evening,5,Yes,Construction,North India,0
PCKG06295,43.47,15714,Low,Air,6,211,4,High,Clear,22.7,44,7.35,4,4,Evening,87,Yes,Potholes,North India,0
PCKG06296,44.12,15240,Low,Van,11,567,2,Medium,Clear,23.1,62.3,0.25,0,1,Morning,92,Yes,Smooth,East India,1
PCKG06297,17.83,16366,Medium,Truck,13,481,2,Low,Snow,16.4,89.7,2.79,2,3,Afternoon,25,No,Construction,Central India,0
PCKG06298,4.62,587,Medium,Air,4,596,2,Medium,Clear,1.8,79.2,7.38,4,10,Evening,33,Yes,Potholes,East India,1
PCKG06299,36.37,10274,Low,Truck,5,135,5,Medium,Clear,11.5,65.1,6.81,3,11,Afternoon,43,Yes,Potholes,North-East India,0
PCKG06300,15.92,14244,High,Truck,3,404,3,Low,Clear,27.3,67.2,0.38,0,13,Morning,68,Yes,Smooth,North-East India,0
PCKG06301,39.25,3530,Low,Air,3,140,10,High,Rain,16.8,78.9,3.85,3,1,Afternoon,97,Yes,Gravel,West India,0
PCKG06302,22.41,13171,Medium,Truck,9,1374,7,High,Snow,27.8,32.3,7.94,0,8,Morning,105,Yes,Construction,North-East India,1
PCKG06303,24.52,2140,Low,Truck,5,174,7,Medium,Clear,-4.7,27.7,3.39,0,10,Evening,97,Yes,Smooth,South India,0
PCKG06304,39.01,4036,Medium,Truck,1,973,6,Medium,Clear,24.5,35.5,2.4,2,9,Evening,76,Yes,Smooth,West India,0
PCKG06305,19.43,9778,Low,Air,9,1191,8,Medium,Clear,21.7,72.1,7.1,2,6,Morning,66,Yes,Smooth,South India,1
PCKG06306,22.43,13245,Low,Truck,10,203,4,High,Clear,38.8,73.9,6.53,0,14,Afternoon,4,Yes,Potholes,West India,0
PCKG06307,19.12,3344,High,Truck,6,743,9,High,Storm,35.8,22,0.25,2,3,Night,85,Yes,Smooth,Central India,0
PCKG06308,18.68,4112,Low,Van,9,1076,10,Medium,Rain,22,24.2,9.06,2,12,Afternoon,84,Yes,Smooth,North-East India,0
PCKG06309,26.53,4487,High,Truck,14,769,10,High,Clear,20.9,88.7,4.86,4,4,Evening,90,Yes,Smooth,North-East India,1
PCKG06310,40.54,5155,Medium,Truck,11,107,5,Medium,Storm,-0.8,54.4,8.57,2,4,Evening,87,Yes,Smooth,West India,0
PCKG06311,18.41,4918,Low,Bike,7,552,4,High,Rain,37.3,57.5,3.91,4,14,Night,38,Yes,Potholes,South India,0
PCKG06312,26.45,8205,Medium,Air,11,10,3,Medium,Rain,26.8,62.9,3.75,1,5,Afternoon,111,Yes,Smooth,East India,0
PCKG06313,33.7,13249,Low,Truck,10,715,9,High,Fog,17.6,87.5,1.22,4,0,Evening,52,Yes,Gravel,South India,0
PCKG06314,13.84,9042,Medium,Bike,10,16,4,Medium,Fog,33.6,31.2,7.98,4,6,Afternoon,7,Yes,Gravel,North-East India,1
PCKG06315,14.24,15631,High,Truck,7,107,9,High,Clear,27.9,64.3,0.04,0,11,Evening,67,Yes,Potholes,Central India,1
PCKG06316,46.7,14526,Low,Bike,5,703,1,Medium,Rain,20.4,25.3,2.9,1,2,Morning,35,Yes,Smooth,South India,1
PCKG06317,36.31,2967,Medium,Truck,7,431,5,Medium,Clear,19.3,55.9,0.73,1,9,Afternoon,69,Yes,Smooth,North India,1
PCKG06318,29.07,1452,Low,Truck,10,175,1,Medium,Clear,36.7,50.8,7.12,3,14,Night,94,Yes,Construction,South India,0
PCKG06319,32.56,17620,Medium,Truck,4,93,9,Medium,Clear,31,38.8,7.17,1,7,Night,68,Yes,Smooth,South India,0
PCKG06320,1.95,2057,Low,Van,11,720,7,Medium,Clear,13.1,50.8,3.14,3,12,Morning,107,No,Construction,West India,0
PCKG06321,31.1,3393,Low,Air,11,1467,10,High,Rain,23.3,68.9,7.02,3,12,Afternoon,5,Yes,Smooth,West India,1
PCKG06322,25.72,932,High,Van,6,1375,9,Medium,Clear,3.8,78.9,2.48,4,0,Morning,1,No,Smooth,East India,1
PCKG06323,27.51,12753,Low,Bike,2,859,5,High,Clear,37,74.9,3.14,4,4,Morning,0,No,Smooth,North India,0
PCKG06324,18.29,11856,Medium,Truck,14,1239,10,High,Clear,26.3,60.9,8.07,0,8,Evening,61,Yes,Gravel,North-East India,0
PCKG06325,4.53,19745,Medium,Truck,10,1462,9,Medium,Clear,38.2,82.8,7.39,0,14,Night,28,No,Construction,East India,1
PCKG06326,10.07,17795,Medium,Van,3,604,4,Low,Storm,8.1,68.6,7.74,2,0,Night,86,Yes,Smooth,North India,1
PCKG06327,47.56,8511,Medium,Bike,2,430,3,Medium,Fog,9.2,78.7,1.13,3,0,Afternoon,109,Yes,Smooth,South India,1
PCKG06328,20.73,7746,Medium,Van,13,1015,2,Medium,Storm,32.4,47.9,1.33,2,7,Evening,106,Yes,Potholes,North India,0
PCKG06329,23.6,6289,Low,Truck,10,1000,4,Medium,Clear,6.8,68.9,3.03,0,4,Afternoon,17,Yes,Potholes,Central India,0
PCKG06330,3.11,3472,High,Truck,2,1148,3,High,Rain,11.1,25.2,1.03,1,4,Morning,2,No,Smooth,South India,1
PCKG06331,2.36,3193,High,Truck,7,182,9,Medium,Storm,34.8,87,5.21,2,5,Afternoon,114,Yes,Smooth,North India,1
PCKG06332,36,3080,Low,Truck,5,1157,8,Low,Clear,18.3,64.1,5.31,0,6,Evening,79,No,Smooth,North India,0
PCKG06333,27.14,2725,Low,Truck,13,567,1,High,Clear,8.5,80,3.48,4,10,Night,99,Yes,Construction,North-East India,1
PCKG06334,25.68,5190,Medium,Truck,13,422,2,Medium,Clear,13.4,54,4.15,3,8,Evening,30,Yes,Construction,North-East India,0
PCKG06335,12.53,6480,High,Bike,6,558,3,Medium,Clear,27,22.2,0.99,2,13,Afternoon,21,Yes,Smooth,West India,1
PCKG06336,37.37,19251,High,Truck,3,1346,6,High,Snow,2.1,54.4,6.79,0,1,Night,7,Yes,Gravel,North India,0
PCKG06337,8.83,11780,High,Truck,10,246,5,High,Storm,38.3,70.8,2.65,2,5,Morning,21,No,Gravel,East India,0
PCKG06338,9.9,19758,Low,Air,5,1384,5,High,Clear,17.2,24.6,7.77,2,11,Night,76,Yes,Construction,Central India,0
PCKG06339,23.31,7763,High,Truck,5,1466,6,Medium,Clear,29.4,27,7.71,0,8,Night,101,Yes,Smooth,West India,0
PCKG06340,14.67,9424,High,Bike,11,1486,8,Medium,Clear,26.6,23.8,5.91,0,13,Evening,28,Yes,Construction,South India,0
PCKG06341,12.75,6829,Low,Truck,4,1470,1,High,Storm,25.6,28.4,4.39,3,9,Afternoon,79,Yes,Smooth,East India,0
PCKG06342,32.44,4066,Low,Air,10,1256,5,Low,Fog,13.9,63,2.07,2,0,Morning,9,Yes,Smooth,South India,0
PCKG06343,32.72,3292,Low,Bike,4,412,6,Medium,Snow,-3.1,81.2,9.38,1,12,Evening,45,Yes,Construction,East India,0
PCKG06344,41.31,18929,Medium,Van,12,1305,10,High,Snow,28.4,53,8.96,2,5,Evening,33,Yes,Smooth,West India,1
PCKG06345,21.18,19743,Low,Bike,13,1046,6,Medium,Clear,37.9,76.6,7.52,4,6,Morning,55,Yes,Smooth,South India,0
PCKG06346,4.12,1376,Low,Truck,8,1339,9,High,Clear,17.7,47.9,9.18,0,4,Afternoon,58,Yes,Potholes,East India,0
PCKG06347,14.05,3432,Low,Truck,6,1352,10,Medium,Clear,37.9,79.9,8.99,4,10,Morning,32,Yes,Smooth,North-East India,0
PCKG06348,49.01,8759,Low,Bike,11,1075,7,Medium,Fog,19.1,31,5.22,4,2,Morning,77,Yes,Smooth,South India,0
PCKG06349,30.01,4134,Low,Bike,2,826,4,Medium,Rain,2.5,60.2,2.1,2,6,Night,111,Yes,Smooth,East India,0
PCKG06350,35.63,7596,Medium,Bike,2,534,7,High,Clear,5.8,56.4,2.04,2,0,Morning,95,Yes,Smooth,Central India,0
PCKG06351,0.86,3017,Low,Truck,2,504,7,Medium,Clear,33.9,27.2,4.97,2,6,Night,22,Yes,Smooth,North-East India,1
PCKG06352,26.15,9402,High,Bike,6,196,6,High,Clear,23,36.7,7.25,2,12,Afternoon,14,Yes,Potholes,North-East India,0
PCKG06353,2.36,5798,High,Air,12,53,8,Medium,Clear,13.6,53.9,4.05,3,0,Afternoon,24,Yes,Smooth,West India,0
PCKG06354,28.68,7362,High,Bike,1,98,8,Low,Rain,31,74,4.04,4,14,Afternoon,25,No,Smooth,Central India,1
PCKG06355,46.08,2339,Medium,Truck,3,935,10,High,Fog,23.9,83.3,0.73,1,5,Morning,11,No,Smooth,North-East India,0
PCKG06356,48.44,8848,Low,Van,1,171,6,High,Storm,34.3,71.5,7.79,3,9,Night,63,Yes,Smooth,Central India,1
PCKG06357,27.26,19674,Low,Truck,4,258,2,Medium,Clear,38.7,40.5,1.72,4,0,Evening,18,No,Construction,North India,0
PCKG06358,23.18,6912,Low,Truck,13,61,5,Low,Rain,24.3,27.2,8.99,0,6,Evening,48,Yes,Construction,South India,0
PCKG06359,47.28,17590,High,Air,1,10,1,Medium,Clear,38.7,56.8,1.74,2,10,Afternoon,110,Yes,Potholes,Central India,1
PCKG06360,33.84,16942,Low,Truck,9,242,10,Medium,Clear,16.2,44.1,7.42,2,3,Evening,103,Yes,Construction,East India,0
PCKG06361,3.71,19065,Medium,Air,11,737,10,Medium,Clear,32.8,59.4,7.46,2,9,Evening,18,Yes,Smooth,West India,1
PCKG06362,23.55,15907,Medium,Truck,12,1252,10,Medium,Storm,35.8,47.9,8.62,4,10,Afternoon,119,No,Smooth,North India,0
PCKG06363,12.39,13362,High,Truck,11,594,9,Low,Clear,-3,46.5,5.21,0,4,Afternoon,95,Yes,Potholes,West India,0
PCKG06364,23.76,17203,Medium,Truck,13,24,4,Low,Storm,33.9,83.8,4.03,0,0,Morning,73,Yes,Gravel,North India,1
PCKG06365,23.05,1975,Medium,Truck,6,781,1,Medium,Rain,13.4,66.7,0.97,3,10,Morning,90,Yes,Construction,East India,1
PCKG06366,29.32,9525,Low,Truck,14,1232,3,Medium,Rain,12.9,66.9,8.35,3,7,Night,22,Yes,Smooth,Central India,1
PCKG06367,18.16,19790,Medium,Truck,8,146,10,Medium,Clear,30.2,29.4,4.17,4,13,Afternoon,55,Yes,Smooth,Central India,0
PCKG06368,8.63,15507,Low,Air,14,380,2,Medium,Clear,6.1,47.3,9.89,3,10,Evening,62,No,Potholes,North India,1
PCKG06369,25.43,19260,High,Air,2,411,9,Medium,Clear,-3.6,73.4,2.99,3,12,Evening,116,Yes,Smooth,Central India,1
PCKG06370,41.6,15703,Medium,Air,14,820,7,High,Clear,7.2,59.7,4.38,2,3,Night,51,Yes,Smooth,East India,0
PCKG06371,33.37,17560,Low,Air,6,84,10,High,Rain,24.2,52.2,4.16,3,4,Evening,63,Yes,Smooth,Central India,1
PCKG06372,17.25,14277,High,Truck,4,214,10,Medium,Clear,37.9,88.1,4.78,3,0,Night,104,No,Smooth,South India,1
PCKG06373,46.81,15330,Low,Air,7,772,6,High,Rain,12.8,29.5,2.23,3,13,Afternoon,17,Yes,Smooth,Central India,0
PCKG06374,45.65,10702,High,Bike,8,1340,4,Medium,Clear,30.9,31.3,2.74,4,12,Morning,98,Yes,Smooth,North India,1
PCKG06375,10.86,18523,High,Truck,14,381,4,High,Storm,4,59.4,4.61,3,0,Evening,49,No,Smooth,North India,1
PCKG06376,2.45,16588,High,Air,6,44,7,High,Snow,33.3,48.4,7.71,1,14,Morning,12,Yes,Potholes,Central India,1
PCKG06377,37.19,16956,Low,Truck,13,1381,8,Medium,Clear,29.4,53.6,7.45,1,6,Morning,65,No,Gravel,Central India,1
PCKG06378,41.47,13624,Low,Air,13,457,4,Low,Fog,15.2,58.4,1.84,3,5,Night,35,No,Smooth,East India,0
PCKG06379,48.41,6439,High,Truck,1,1451,7,High,Clear,35.3,28.9,5.31,1,5,Evening,21,No,Construction,South India,1
PCKG06380,44.55,1195,High,Truck,8,718,3,Medium,Fog,-3.3,38.9,5.22,2,6,Morning,83,Yes,Construction,North-East India,1
PCKG06381,30.23,18745,Low,Truck,11,90,9,High,Rain,30.4,57.6,5.71,4,4,Morning,6,Yes,Smooth,Central India,0
PCKG06382,26.74,11929,Low,Truck,1,240,3,Medium,Clear,-3.4,33.5,3.15,3,3,Morning,11,Yes,Smooth,South India,0
PCKG06383,1.88,6314,Low,Air,9,1443,3,High,Clear,33.9,78.8,7.18,1,8,Morning,78,Yes,Construction,North India,0
PCKG06384,12.71,3408,High,Van,2,1384,10,Medium,Clear,3,74.8,2.8,2,8,Night,92,Yes,Smooth,East India,0
PCKG06385,23.25,16676,Low,Truck,11,648,2,High,Fog,-3.3,59.8,3.29,2,10,Night,111,Yes,Smooth,Central India,1
PCKG06386,31.61,16812,Low,Truck,10,1276,3,High,Clear,8.9,54.6,1.92,3,12,Night,7,Yes,Potholes,West India,0
PCKG06387,28.08,16383,Medium,Truck,6,671,8,High,Clear,3,85.1,1.61,2,2,Afternoon,22,No,Potholes,West India,0
PCKG06388,37.26,13079,Low,Air,8,1257,2,Medium,Clear,24.3,72.7,8.81,2,9,Night,115,Yes,Smooth,North-East India,0
PCKG06389,14.35,7637,High,Truck,5,365,1,Medium,Storm,16.3,22.7,3.94,3,0,Morning,12,Yes,Smooth,North India,1
PCKG06390,28.47,6429,Low,Van,14,872,5,Medium,Storm,0.8,35.6,7.56,1,3,Evening,96,Yes,Smooth,North India,0
PCKG06391,4.86,667,Low,Bike,2,754,8,Medium,Clear,36.2,25.1,7.59,0,14,Morning,4,Yes,Construction,West India,0
PCKG06392,20.98,16755,Medium,Air,5,179,6,High,Clear,11.6,89.6,5.71,4,3,Afternoon,82,Yes,Gravel,West India,0
PCKG06393,37.63,2205,Low,Bike,1,832,2,Medium,Rain,7.7,49.6,8.26,3,0,Evening,6,Yes,Potholes,South India,1
PCKG06394,34.82,12800,Low,Bike,8,808,9,Low,Fog,26.4,29.4,0.01,1,10,Night,67,Yes,Potholes,North India,1
PCKG06395,49.54,10329,Low,Bike,8,1402,4,Medium,Clear,12.7,45.1,1.62,2,8,Morning,100,Yes,Gravel,West India,0
PCKG06396,14.26,10770,Low,Air,14,65,3,Medium,Storm,1.5,88.6,8.54,0,1,Afternoon,8,Yes,Smooth,West India,1
PCKG06397,25.16,18571,High,Air,2,1198,4,Low,Clear,21.2,30,9.37,2,13,Afternoon,18,Yes,Smooth,East India,1
PCKG06398,16.81,1116,Low,Bike,6,779,3,Medium,Clear,-3.6,45,5.11,0,6,Afternoon,88,Yes,Smooth,North-East India,0
PCKG06399,22.31,15581,High,Bike,11,418,8,Low,Rain,23.2,39.3,6.93,0,14,Night,64,No,Smooth,West India,1
PCKG06400,42.92,1515,Medium,Van,8,120,1,Medium,Snow,34,75.3,1.56,1,9,Afternoon,106,No,Potholes,West India,0
PCKG06401,34.37,1244,Low,Van,10,1203,1,Medium,Clear,6.8,21.8,6.71,3,6,Evening,67,Yes,Smooth,West India,1
PCKG06402,44.18,8881,Low,Bike,13,1452,9,Low,Snow,33.4,86.3,6.49,1,7,Night,81,Yes,Smooth,Central India,0
PCKG06403,10.57,1730,Medium,Truck,8,1156,7,High,Snow,6,80.8,1.1,3,9,Evening,70,Yes,Smooth,West India,0
PCKG06404,43.73,15888,Low,Truck,12,1033,9,Low,Rain,4.1,45.5,7.83,1,0,Afternoon,82,Yes,Gravel,North-East India,1
PCKG06405,3.46,10826,Low,Air,14,1354,3,Medium,Clear,27.2,83.1,0.34,0,13,Night,51,No,Potholes,North India,0
PCKG06406,44.49,1066,Low,Truck,14,702,3,Medium,Rain,-2.1,49.8,9.8,1,12,Evening,86,No,Potholes,Central India,1
PCKG06407,16.79,1290,Medium,Truck,7,1200,2,High,Fog,-3.2,40.4,9.66,4,2,Night,27,No,Construction,Central India,1
PCKG06408,16.07,12447,Medium,Truck,3,1227,2,Low,Rain,15.5,48.5,7.87,3,11,Night,92,Yes,Gravel,East India,1
PCKG06409,25.85,16219,Low,Bike,13,1259,9,High,Clear,-3.5,77.7,4.87,3,5,Evening,5,No,Potholes,Central India,0
PCKG06410,47.06,9037,Medium,Bike,14,804,2,Medium,Clear,17.4,59.3,2.98,1,12,Afternoon,43,Yes,Potholes,North-East India,0
PCKG06411,2.87,11314,Medium,Truck,12,631,4,Low,Fog,24.2,35.2,3.39,0,13,Evening,26,Yes,Smooth,West India,0
PCKG06412,17.94,16097,Low,Truck,14,1361,4,Medium,Clear,5.3,24.9,1.03,0,0,Night,111,Yes,Construction,East India,0
PCKG06413,42.9,12405,High,Air,11,1494,9,High,Storm,35.4,62.5,7.25,2,10,Afternoon,45,Yes,Construction,East India,0
PCKG06414,20.1,4883,Medium,Van,4,428,3,Medium,Clear,4,77.3,9.61,1,6,Night,3,Yes,Smooth,South India,0
PCKG06415,10.36,12455,High,Truck,1,1341,10,Medium,Clear,5.7,79.9,2.39,2,5,Evening,86,Yes,Construction,Central India,1
PCKG06416,21.53,12751,Low,Truck,9,527,2,Medium,Clear,36.1,77.6,9.78,0,0,Morning,29,Yes,Smooth,East India,0
PCKG06417,19.58,14815,High,Bike,14,1452,3,Low,Clear,25.9,55.9,4.53,2,14,Morning,44,Yes,Smooth,South India,0
PCKG06418,45.81,12607,Medium,Air,10,179,9,High,Clear,18.8,46.4,1.4,3,11,Morning,57,Yes,Smooth,East India,1
PCKG06419,38.22,19400,Medium,Air,10,902,5,High,Rain,9.9,88.3,7.72,3,8,Evening,61,No,Gravel,Central India,1
PCKG06420,25.5,4347,Medium,Air,2,991,5,Medium,Clear,29.6,84.6,8.3,4,14,Night,53,No,Potholes,Central India,0
PCKG06421,49.42,19046,Low,Air,10,378,7,Low,Clear,21.5,72.6,3.38,3,0,Night,23,Yes,Gravel,North-East India,0
PCKG06422,23.53,10998,High,Truck,7,636,1,Medium,Storm,10.4,50.1,9.67,4,4,Morning,95,Yes,Smooth,North India,0
PCKG06423,3.38,13603,Medium,Truck,8,241,10,High,Clear,32.2,88.1,5.36,0,0,Evening,74,Yes,Potholes,West India,1
PCKG06424,13.48,2440,Low,Bike,14,1014,5,Medium,Storm,30.8,46.2,0.32,4,3,Morning,29,No,Potholes,West India,0
PCKG06425,22.09,7921,Low,Air,4,972,9,Medium,Rain,37.3,67.9,3.45,1,4,Morning,89,Yes,Smooth,West India,1
PCKG06426,8.27,15503,Low,Bike,11,447,6,Medium,Clear,39.8,40.6,7.66,1,14,Afternoon,79,Yes,Gravel,North India,0
PCKG06427,47.4,14285,Medium,Van,11,1066,8,Medium,Clear,-4.5,78.5,1.99,3,0,Morning,106,Yes,Smooth,North India,0
PCKG06428,38.46,1283,Medium,Air,10,788,10,Low,Clear,9.4,80.2,1.32,4,0,Evening,56,Yes,Smooth,South India,0
PCKG06429,13.78,11159,Low,Air,1,1024,8,High,Fog,3.7,55.6,6.14,1,9,Night,52,Yes,Potholes,West India,0
PCKG06430,29.74,2221,Low,Truck,5,891,1,High,Clear,4.6,59.4,2.99,4,6,Morning,69,Yes,Smooth,South India,0
PCKG06431,36.21,19919,Medium,Truck,10,850,8,High,Rain,33.9,86.4,6.14,0,5,Evening,88,No,Smooth,South India,0
PCKG06432,47.09,17997,Medium,Air,10,846,6,Medium,Clear,38.9,29.9,3.15,2,1,Night,83,Yes,Potholes,East India,1
PCKG06433,44.14,911,Low,Truck,6,639,4,Medium,Clear,37.3,53,7.71,1,12,Afternoon,9,Yes,Construction,West India,0
PCKG06434,26,17244,Low,Truck,7,160,3,Medium,Clear,26.3,57,4.22,4,5,Evening,102,Yes,Smooth,North India,0
PCKG06435,38.85,18429,Low,Van,1,733,5,Medium,Clear,20,77.2,9.86,1,3,Afternoon,109,Yes,Smooth,South India,1
PCKG06436,28.33,7394,High,Air,13,1222,5,Medium,Clear,23.7,74.4,3.75,1,8,Afternoon,0,Yes,Smooth,West India,0
PCKG06437,27.86,14530,Medium,Truck,4,817,7,Low,Clear,33.5,62.1,1.47,0,5,Afternoon,43,No,Construction,North-East India,0
PCKG06438,6.18,9121,High,Air,12,1189,9,Medium,Clear,-4.7,30.9,6.35,1,6,Afternoon,58,Yes,Construction,North-East India,0
PCKG06439,6.74,13277,Low,Truck,5,644,1,Medium,Clear,14.3,48.4,7.29,2,14,Morning,10,Yes,Smooth,North-East India,0
PCKG06440,26.71,7136,High,Truck,5,1154,9,Medium,Storm,17.8,26.4,3.45,1,13,Evening,75,Yes,Smooth,Central India,1
PCKG06441,13.81,6790,Medium,Bike,7,1267,3,High,Clear,36.6,30.5,7.46,0,13,Night,19,Yes,Smooth,West India,0
PCKG06442,1.54,8776,Low,Air,4,1069,6,Medium,Clear,2.7,35.9,3.41,3,10,Morning,75,No,Construction,South India,0
PCKG06443,36.28,3339,Low,Truck,10,190,6,Medium,Clear,28.5,43.4,0.97,0,4,Night,59,No,Gravel,North-East India,0
PCKG06444,2.11,16707,Medium,Truck,7,465,4,Low,Rain,36.6,50.8,0.83,0,7,Night,43,Yes,Smooth,Central India,1
PCKG06445,29.97,7300,High,Truck,8,1417,2,Low,Storm,29.4,70.4,4.77,4,5,Night,15,No,Smooth,West India,0
PCKG06446,27.19,8303,Low,Van,2,1289,5,High,Clear,-4.5,21.6,9.84,4,12,Night,78,Yes,Smooth,Central India,0
PCKG06447,48.46,17934,Low,Bike,14,1434,3,Medium,Clear,24.7,81,5.32,3,7,Night,61,Yes,Smooth,South India,0
PCKG06448,24.47,10184,Medium,Truck,1,550,4,Low,Rain,4.4,89.4,5.32,2,0,Afternoon,89,Yes,Construction,North-East India,1
PCKG06449,3.65,11113,High,Truck,13,1477,6,Low,Clear,22.2,87.5,8.63,1,12,Morning,55,No,Smooth,North-East India,0
PCKG06450,27.81,19152,Medium,Bike,10,703,7,Medium,Clear,20.7,49.7,9.47,0,2,Night,74,Yes,Gravel,East India,0
PCKG06451,42.13,17791,Low,Bike,10,1429,2,Medium,Clear,38.1,48,1.76,3,14,Afternoon,2,Yes,Smooth,North-East India,0
PCKG06452,49.84,3805,Low,Air,1,311,3,Low,Storm,3.6,56.6,1.32,2,13,Night,1,Yes,Potholes,West India,0
PCKG06453,21.8,9728,Low,Truck,13,949,7,Low,Clear,-2.7,66.5,6.82,1,13,Night,43,Yes,Smooth,East India,0
PCKG06454,16.35,19440,High,Van,1,141,5,High,Clear,22.5,39.4,6.12,4,6,Afternoon,82,No,Smooth,Central India,1
PCKG06455,45.38,7761,Medium,Truck,9,1230,4,Medium,Rain,10.5,65.8,3.46,3,12,Evening,95,No,Potholes,West India,1
PCKG06456,9.97,7746,Medium,Truck,4,897,4,Low,Clear,28.8,41.6,8.96,0,7,Night,86,No,Smooth,North India,1
PCKG06457,30.96,4303,Low,Truck,9,659,9,Medium,Storm,39.7,66.2,5.43,3,3,Morning,43,Yes,Potholes,East India,1
PCKG06458,20.58,2729,High,Bike,7,625,9,Medium,Fog,13.1,65.7,1.73,1,13,Afternoon,116,Yes,Gravel,East India,1
PCKG06459,2.53,14936,Medium,Van,7,161,10,High,Rain,1.8,20.1,3.89,0,13,Evening,23,Yes,Smooth,Central India,0
PCKG06460,17.69,15516,High,Air,13,1283,7,Medium,Rain,19.9,81,8.78,0,10,Evening,12,Yes,Smooth,South India,1
PCKG06461,13.63,19396,Medium,Bike,2,185,1,Low,Rain,10.6,33.5,0.19,2,5,Afternoon,0,Yes,Construction,North India,1
PCKG06462,34.46,15582,High,Truck,2,413,1,Medium,Clear,30.8,89.5,8.38,0,3,Evening,38,Yes,Smooth,South India,1
PCKG06463,47.47,5245,High,Truck,12,857,3,Low,Rain,19,58.5,9.52,1,1,Evening,4,No,Gravel,West India,1
PCKG06464,13.77,1282,Low,Bike,5,981,3,Medium,Clear,35.9,47.1,3.66,1,1,Morning,116,Yes,Potholes,South India,0
PCKG06465,40.67,19716,High,Air,10,1056,7,High,Fog,32.7,26.4,2.85,1,0,Night,106,Yes,Smooth,East India,1
PCKG06466,3.24,7139,Low,Air,1,875,2,Medium,Snow,36.1,67.7,1.66,0,14,Evening,12,Yes,Smooth,North India,0
PCKG06467,27.14,6583,Medium,Truck,7,616,8,Medium,Clear,8.5,45.2,0.4,4,0,Morning,100,Yes,Smooth,West India,0
PCKG06468,3.99,18166,High,Truck,11,1227,1,Low,Fog,35.6,87.4,6.77,3,14,Morning,7,Yes,Smooth,West India,1
PCKG06469,46.73,11909,Low,Truck,7,73,8,Medium,Fog,34,80,1.71,1,4,Night,50,No,Potholes,East India,1
PCKG06470,38.43,4690,Medium,Van,11,606,9,Low,Storm,23.2,28.7,8.95,2,1,Afternoon,48,Yes,Smooth,South India,0
PCKG06471,33.07,17837,Medium,Bike,8,21,5,Medium,Snow,36,52,4.56,2,4,Afternoon,48,Yes,Potholes,West India,1
PCKG06472,41.28,19871,Medium,Truck,7,853,4,High,Clear,-2.6,51.1,9.73,0,7,Night,47,Yes,Potholes,West India,0
PCKG06473,32.55,2190,High,Truck,8,883,6,Low,Rain,30.4,69.6,9.8,0,12,Evening,39,Yes,Potholes,West India,0
PCKG06474,48.46,17314,Medium,Truck,3,839,6,High,Clear,1.5,39.1,8.01,2,7,Evening,29,Yes,Potholes,North-East India,1
PCKG06475,35.84,8115,High,Truck,3,550,8,Medium,Fog,10.3,78.5,4.4,0,3,Night,43,Yes,Smooth,North India,1
PCKG06476,46.27,10719,Low,Air,8,64,8,Low,Rain,27.8,85.9,4.62,2,10,Morning,91,Yes,Gravel,East India,0
PCKG06477,26.1,18339,Low,Van,9,188,1,Low,Clear,4.4,58.7,9.51,3,11,Night,92,Yes,Smooth,West India,0
PCKG06478,6.29,19481,Low,Bike,10,842,9,Medium,Clear,5.4,84.9,7.28,4,3,Afternoon,52,No,Construction,North India,1
PCKG06479,26.64,5612,Medium,Truck,4,1393,10,High,Clear,4.5,42.8,4.01,1,11,Morning,35,Yes,Smooth,North-East India,0
PCKG06480,6.78,4651,Low,Bike,8,1026,1,Medium,Clear,15.5,42.2,8.63,3,13,Afternoon,83,Yes,Smooth,North India,0
PCKG06481,29.83,2070,Medium,Air,1,1462,3,High,Clear,-1.4,70.6,2.72,0,2,Afternoon,68,Yes,Construction,Central India,0
PCKG06482,24.38,11455,Low,Truck,2,1227,7,Medium,Clear,34.9,51.1,9.37,3,5,Morning,70,Yes,Construction,West India,1
